"jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Business Coordinator","Secretary Receptionist","100% Export Oriented Knit Garments Ltd.","Not specific","We are looking for a person who is organized and competent professional with phenomenal communication skilled to undertake a variety of day-to-day office operations run smoothly and successfully in supporting other business activities.","Maintain the schedules of the Management Team/Director and ensure all appointments and meeting updates.","Full-time","Graduation in any discipline.","Age 24 to 44 years","Gazipur","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Personal Assistant To  Managing Director","Secretary Receptionist","Marriage Solution BD","02","We are currently seeking a highly organized [Personal Assistant] to the Managing Director. In this critical role, you will be responsible for providing comprehensive support to the Managing Director in various administrative organizations.","Assisting the Managing Director in managing all day-to-day affairs of the office.","Full-time","Master of Business Administration (MBA), Bachelor of Business Administration (BBA) in Englinsh from a reputed University","Age 22 to 40 years","Dhaka (GULSHAN 1, Lalmatia)","Tk. 60000 - 120000 (Monthly)""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Front Desk Officer (Receptionist)","Secretary Receptionist","NEW LIFE GENERAL HOSPITAL(KERANIGANJ)","1","Welcoming patients, pharmaceutical representatives and vendors on the telephone and in-person visitors and answering patient inquires.
Scheduling appointments for patients.
Maintaining records and accounts of patients.  
Assisting patients in filling medical forms.","Welcoming patients, pharmaceutical representatives and vendors on the telephone and in-person visitors and answering patient inquires.","Full-time","Bachelor degree in any discipline","Age 22 to 35 years","Dhaka (Keraniganj)","Tk. 12000 (Monthly)""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Front Desk officer  (Only Female)","Secretary Receptionist","Jamuna Life Insurance Company Ltd..","Not specific","Jamuna Life Insurance Company Limited is one of the most popular life Insurance Companies in the country. The Company will recruit the Customer Relationship officer of ""Front Desk Officer"" with attractive salary-allowance and other facilities. The details are as follows:
Job Location		: Head Office, Motijheel, Dhaka-1000","Jamuna Life Insurance Company Limited is one of the most popular life Insurance Companies in the country. The Company will recruit the Customer Relationship officer of ""Front Desk Officer"" with attractive salary-allowance and other facilities. The details are as follows:","Full-time","Bachelor's Degree.","Age 20 to 35 years","Dhaka (Motijheel)","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Receptionist (Front Desk)","Secretary Receptionist","A Reputed GROUP OF INDUSTIRES","1","This position will be responsible for all the front desk activities related to the business.","Receiving visitors/customers at the front desk by greeting and welcoming them courteously & appropriately.","Full-time","Bachelor degree in any discipline","Age 22 to 30 years","Dhaka (Gulshan)","Tk. 20000 - 22000 (Monthly)""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Hospital Receptionist","Secretary Receptionist","SUPER SPECIALIZED HOSPITAL LTD.","Not specific","Excellent communication and interpersonal skills.
Welcoming patients, pharmaceutical representatives, and vendors on the telephone and in-person visitors and answering patient inquiries.
Processing different payments for patients.
Transcribing physician notes.
Answering multi-line phone and transferring calls to direct departments.
Maintaining the confidentiality of patient and doctor's information.
Preparing customer bills and specimen labels for the next day's patient.
Keeping track of office supplies, and inventories and placing orders as necessary.
Ensuring maintenance of the reception area.
Updating patient insurance information.
Scheduling appointments for patients.
Maintaining records and accounts of patients.
Assisting patients in filling medical forms.","Excellent communication and interpersonal skills.","Full-time","Bachelor degree in any discipline","Age 22 to 32 years","Dhaka (Dhanmondi 27)","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Sr. Executive / Executive, Customer Care","Secretary Receptionist","Persona Beauty Care Ltd.","Not specific","Job Location Branch: Branch: Gulshan -1, Gulshan-2, Banani, Kakrail and Shantinagar
Branch: (Gulshan1,Gulshan2 and Banani Branch) - Preferred Area for candidates screening (Badda, Mohakhali,Gulshan, Banani, Nodda, Vatara, Kuril, Ibrahimpur kachukhet, Agargaon, Shamoly, Mirpur, Mohammadpur, Khilkhet, Uttara, Shonkor, Tejgaon, Mohanagar)
Branch: (Kakrail and Shantinagar Branch) - Preferred Area for candidates screening (Paltan, Kakrail, Shantinagar, Shantibag, Bailyroad  Eskaton, Moghbazar,   Modhubag, Rampura,  Banasree,  Malibagh, Shahjahanpur, Basabo, Khilgaon, Manda, Mugda,  Maniknagar, Motijheel,  Bangshal, Jatrabari, Golapbag,  Wari, Dhanmondi)
JOB NATURE: Ladies, Full-Time (Shifting & Roster) (Morning Shift 10 am to 6 pm and Evening Shift: 12.30pm to 8 pm","Job Location Branch: Branch: Gulshan -1, Gulshan-2, Banani, Kakrail and Shantinagar","Full-time","Masters in any discipline from any reputed university","Only females are allowed to apply","Dhaka (Banani, GULSHAN 1, GULSHAN 2, Kakrail, Shantinagar)","Very Attractive""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Personal Secretary to MD","Secretary Receptionist","Oyster Engineering","1","Organize MD work schedule to maximize their use of timeKeep track of daily personal & office schedule as per instructionHandle all phone calls and mail, screening as appropriate to ensure MD's time is used efficientlyArrange meetings and seminars, ensuring as appropriate that participants have all relevant papers in advance and ensuring specifically that the Managing is well prepared for meetingsTaking minutes at meetings, transcribe and present back to attendees accurately and in the appropriate formatOrganizing all Social & Official Functions with keep proper note to maintain proper communication with MD.Provide a service that is in line with the MD's work habits and preferencesAny other task assigned by the authority.","Organize MD work schedule to maximize their use of time","Full-time","Bachelor degree in any discipline","Age 24 to 30 years","Anywhere in Bangladesh","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Front Desk - Executive","Secretary Receptionist","Meghna Executive Holdings Ltd.","1","We are looking for some enthusiastic & energetic female personnel for Front Desk position for a group of company.","To greet & welcome all members, guests, and customers properly.","Full-time","Bachelor degree in any discipline","Age 25 to 32 years","Anywhere in Bangladesh","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Personal Secretary","Secretary Receptionist","Dong Bang Facilities (BD) Ltd.","1","Provide administrative support to the employer, including managing schedules, making travel arrangements, and responding to emails and phone calls
Organize and maintain files and records, both physical and digital
Conduct research on behalf of the employer and prepare reports and presentations as needed
Manage communication with clients, vendors, and other stakeholders
Handle confidential information with discretion and professionalism
Assist with personal tasks as needed, such as running errands or managing household staff
Responsible for gathering information & doing research on various topics.
To always be with appointed Director whenever Director is working.","Provide administrative support to the employer, including managing schedules, making travel arrangements, and responding to emails and phone calls","Full-time","Bachelor degree in any discipline","Age 26 to 35 years","Anywhere in Bangladesh","Tk. 20000 - 40000 (Monthly)""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Secretary","Secretary Receptionist","Bangladesh Cutter Suction Dredgers' Owner Association.","Not specific","The Secretary at the Cutter Suction Dredgers` Association plays a pivotal role in ensuring the smooth operation of the organization by providing comprehensive secretarial and administrative support. The incumbent should possess fluency in both English and Bengali, with the ability to draft letters and scripts in both languages. He will be responsible for various administrative tasks, including correspondence management, meeting coordination, document handling, and more. The Secretary will report directly to the President and Board of Directors and should have the ability to work independently under time pressure.","Drafting and Correspondence: Prepare letters and scripts in English and Bengali for various purposes. Handle correspondences with government departments, ministries, private organizations, and foreign delegates.","Full-time","","Excellent command of English and Bengali (both written and verbal)","Dhaka","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Business Coordinator","Secretary Receptionist","100% Export Oriented Knit Garments Ltd.","Not specific","We are looking for a person who is organized and competent professional with phenomenal communication skilled to undertake a variety of day-to-day office operations run smoothly and successfully in supporting other business activities.","Maintain the schedules of the Management Team/Director and ensure all appointments and meeting updates.","Full-time","Graduation in any discipline.","Age 24 to 44 years","Gazipur","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Personal Secretary to Group Managing Director","Secretary Receptionist","Sheba Group","Not specific","Maintain the schedules and diary of the Managing Director (MD) and ensure all appointments and meetings are updated.
Prepare and monitor daily program of MD.
To monitor national and international communications.
Arrange (including selection of date, time, and location) internal and external meetings.
Compose and type agendas and correspondence for special events, committee meetings and development activities.
Responsible for handling all travel arrangements (domestic and international) including hotel accommodations, airline reservations, rental cars, office & site meeting venues.
Sending meeting confirmation emails; prepare and distribute meeting materials.
Prepare various materials when requested, using PowerPoint, Word, and Excel.
Guest information received.","Maintain the schedules and diary of the Managing Director (MD) and ensure all appointments and meetings are updated.","Full-time","Bachelor degree in any discipline","Age 22 to 30 years","Dhaka (Dhanmondi)","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Front Desk Receptionist","Secretary Receptionist","ARF Group is a concern of S. Alam Group","Not specific","Greet and assist all the clients, guests, and visitors into the front office in a professional manner and maintain records related to Front Desk Operations.
Attend phone calls and forward calls to the respective person.
Maintain a safe and secure work environment.
Identify client needs, clarify information, and provide solutions.
Receive mail & couriers and dispatch to the respective person.
Keep the front desk and reception lobby tidy and presentable. Ensure the reception area is properly maintained to represent the company with a view of good image.","Greet and assist all the clients, guests, and visitors into the front office in a professional manner and maintain records related to Front Desk Operations.","Full-time","Bachelor degree in any discipline","Age at most 35 years","Dhaka (GULSHAN 1)","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"PA (Personal Assistant) to CEO","Secretary Receptionist","Taz Premium Tea","1","Handle CEO's official work which includes accounts and banking
Travel with CEO in various private and government offices
Help CEO in his personal tasks
Deliver special orders to corporate clients
Visit the factory whenever needed","Handle CEO's official work which includes accounts and banking","Full-time","HSC","Age 19 to 25 years","Sylhet (Sylhet Sadar)","Tk. 8000 - 10000 (Monthly)Good performance and honesty reward will be given.""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Receptionist","Secretary Receptionist","AKS Animal Care Centre","Not specific","AKS Animal Care Centre is a full-service animal care centre under AK Khan Health-Care Trust(AKKHT) that aims to provide the best quality medical care for pet animals. With the motto, `compassionate love for all walks of life`, our primary focus is to save animal lives, no matter the time, cost, or circumstance. We strive to ensure that no animal is neglected from proper care; that they are treated with respect and empathy.","Welcomes visitors & Patients by greeting them, in person or on the telephone; answering or referring inquiries.","Full-time","Minimum HSC completed. (Graduation will be an added advantage)","Strong communication skills in both Bangla and English.","Anywhere in Bangladesh","""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"অফিস রিসিপশনিষ্ট","Secretary Receptionist","Mahim Construction and Development","Not specific","প্রতিষ্ঠানে কোন অতিথি আসলে তাকে অভ্যর্থনা জানানো।
প্রতিষ্ঠানের অতিথিকে প্রয়োজনীয় তথ্য জানানো;
অতিথিদের লগবুক সংরক্ষণ করা।
প্রতিষ্ঠানের ফোন কল রিসিভ করা ও প্রয়োজনে কল ফরোয়ার্ড করা।
ক্ষেত্রবিশেষে রিপোর্ট তৈরির কাজ করা।","প্রতিষ্ঠানে কোন অতিথি আসলে তাকে অভ্যর্থনা জানানো।","Full-time","HSC","Age 20 to 30 years","মানিকগঞ্জ (মানিকগঞ্জ সদর)","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Receptionist (Female)","Secretary Receptionist","Signature Aesthetic And Laser Center","Not specific","Office Hours: 10:30 am - 8 pm.","Must have knowledge about communication.","Full-time","HSC, Bachelor degree in any discipline","Age at least 18 years","Dhaka (Dhanmondi)","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Front Desk Executive","Secretary Receptionist","Dream Study International","2","To consult with the students and guardians over the phone about admission procedure of foreign universities & countries.
Creating and Managing Customer, Maintain visitors Database and regular follow - up them. 
Build a strong relationship with the customers over the phone and face to face.
Prepare necessary documents, fill out forms and maintain files and records. 
Receive and reply emails, carry out marketing and promotions via social media advertisements like FaceBook.","To consult with the students and guardians over the phone about admission procedure of foreign universities & countries.","Full-time","Bachelor degree in any discipline","Age 20 to 30 years","Dhaka (GULSHAN 2)","Tk. 15000 - 18000 (Monthly)""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"রিসিপশনিস্ট (মহিলা)","Secretary Receptionist","Marie Stopes Bangladesh (MSB)","01","মেরী স্টোপস বাংলাদেশ বিগত ৩ দশকের বেশী সময় ধরে বাংলাদেশে স্বাস্থ্যসেবা প্রদানের মাধ্যমে মাতৃমৃত্যু এবং শিশুমৃত্যুর হার কমিয়ে আনার ক্ষেত্রে বিশেষ অবদান রেখেছে।  মেরী স্টোপস বাংলাদেশ যুক্তরাজ্যের লন্ডনভিত্তিক আন্তর্জাতিক স্বাস্থ্যসেবা প্রতিষ্ঠান যা ৪টি মহাদেশের (এশিয়া, আফ্রিকা, ইউরোপ এবং ল্যাটিন আমেরিকা) ৩৭টি দেশে সেবা প্রদান করে আসছে। মেরী স্টোপস বাংলাদেশ এর অধীনে উক্ত জেলায় অবস্থিত ক্লিনিকে উল্লেখিত পদের জন্য দক্ষ ও অভিজ্ঞ কর্মী আবশ্যক:
কর্মস্থল: মেরী স্টোপস ম্যাট্যার্নিটি ক্লিনিক- গাজীপুর","মেরী স্টোপস বাংলাদেশ বিগত ৩ দশকের বেশী সময় ধরে বাংলাদেশে স্বাস্থ্যসেবা প্রদানের মাধ্যমে মাতৃমৃত্যু এবং শিশুমৃত্যুর হার কমিয়ে আনার ক্ষেত্রে বিশেষ অবদান রেখেছে।  মেরী স্টোপস বাংলাদেশ যুক্তরাজ্যের লন্ডনভিত্তিক আন্তর্জাতিক স্বাস্থ্যসেবা প্রতিষ্ঠান যা ৪টি মহাদেশের (এশিয়া, আফ্রিকা, ইউরোপ এবং ল্যাটিন আমেরিকা) ৩৭টি দেশে সেবা প্রদান করে আসছে। মেরী স্টোপস বাংলাদেশ এর অধীনে উক্ত জেলায় অবস্থিত ক্লিনিকে উল্লেখিত পদের জন্য দক্ষ ও অভিজ্ঞ কর্মী আবশ্যক:","Full-time","প্রার্থীকে যে কোন বিভাগে ন্যূনতম স্নাতক পাশ হতে হবে। মাস্টার্স পাশ প্রার্থীদের অতিরিক্ত যোগ্যতা হিসেবে বিবেচিত হবে।","Only females are allowed to apply","গাজীপুর","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Personal Assistant To  Managing Director","Secretary Receptionist","Marriage Solution BD","02","We are currently seeking a highly organized [Personal Assistant] to the Managing Director. In this critical role, you will be responsible for providing comprehensive support to the Managing Director in various administrative organizations.","Assisting the Managing Director in managing all day-to-day affairs of the office.","Full-time","Master of Business Administration (MBA), Bachelor of Business Administration (BBA) in Englinsh from a reputed University","Age 22 to 40 years","Dhaka (GULSHAN 1, Lalmatia)","Tk. 60000 - 120000 (Monthly)""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Front Desk Officer","Secretary Receptionist","CRP","01","Guide patients to specific service delivery points.
Listen to patients' history and complications, and provide them with appropriate advice about available CRP services.
Act as an information booth for patients and visitors regarding CRP services, as required.
Act as the first contact point for new patients and visitors, as required.
Assist receptionists and others in managing patients.
Direct and guide patients to the correct specialists, doctors, therapists, or relevant department/unit/branch/wing.
Respond with the appropriate standard of care for specific cases.
Ensure that patients, guardians, and visitors are greeted and accorded due support and cooperation promptly and courteously.
Be readily available at all times to address problems, emergencies, or complaints.
Handle phone queries and forward them to the relevant department/unit/branch/wing when needed.
Ensure effective liaison with visitors, patients, and relevant departments (e.g., housekeeping) and maintain all documentation.
Coordinate with the admin and Research, Monitoring & Evaluation department to ensure a congenial environment at CRP service areas.
Ensure the satisfaction of patients and visitors.
Check the cash of every receptionist after their duties every day and maintain the proper financial procedures to deposit those funds in the bank.
Plan the roster for all receptionists every month.
Check and input all therapists' monthly patients' schedules in the PDMS within the first quarter of each month.
Supervise all the receptionists and plan all receptionists' annual leave for every month as the frontline supervisor.
Perform any other office duties assigned by the supervisor.","Guide patients to specific service delivery points.","Full-time","Minimum graduation in a relevant discipline. Additional training, degrees, or qualifications in the relevant field will be an added advantage.","Age 25 to 35 years","Dhaka (Savar)","Tk. 26306 (Monthly)"
