"jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Data Entry Officer","Data Entry Operator BPO","Lazz Pharma Ltd.","01","Reviews vendor contracts and coordinates IT purchases (hardware, software and services) to ensure effective deployment of solutions aligned with user needs.
Posting Entry Data by Cash Received, Cash Payment, Goods purchase actual value, quantity, and particulars.
Posing Goods return and deduct value from vendor invoice.
Participates as a member of the IT management team in planning, problem resolution, and reviewing department performance.
Performs miscellaneous job-related duties as assigned.
Recognizing and supporting team goals and creating and maintaining positive relationships with team members.
Performed sales duties in busy Medicine store, including POS.","Reviews vendor contracts and coordinates IT purchases (hardware, software and services) to ensure effective deployment of solutions aligned with user needs.","Full-time","Minimum Graduation","Minimum of 1 years experience will be prefer for the post.","Dhaka (Darus Salam, Mirpur)","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Computer Operator","Data Entry Operator BPO","Makkah Mukarramah Overseas","Not specific","A Computer operator and file processor  urgently required.","Working on the application process for Canada / Usa Immigration Programs.","Full-time","Bachelor degree in any discipline, HSC","Age 20 to 30 years","Sylhet","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Data Entry Operator","Data Entry Operator BPO","Dohatec New Media","Not specific","Data Entry Operators need to sit at the client office and input the data into web based system. Efficiency and accuracy is mandatory.","Responsible for data entry work using computer and software.","Contractual","Bachelor degree in any discipline","Age at most 32 years","Dhaka, Faridpur, Gopalganj, Kishoreganj, Madaripur, Moulvibazar, Mymensingh, Narsingdi, Netrokona, Sylhet, Tangail","Negotiable1. Incentives on target achievement""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Computer Operator Cum Content Creator","Data Entry Operator BPO","A Startup E-Commerce Company","Not specific","It`s a Digital startup company in Bangladesh targeting a great vision of areas E-Commerce, to be part of the proud developed smart Bangladesh. We are seeking the dynamic, energetic and must be honest young talent Computer Operator to grow with us as a choice of glorious career path.","Have a good knowledge on E-commerce Digital Marketing Strategy","Full-time","Diploma in Computer / B. S. C. in Computer or Any Discipline","Age 19 to 40 years","Anywhere in Bangladesh","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"POS Operator","Data Entry Operator BPO","AAA Logistics","Not specific","A Sister Concern Of Ashiyan Group (AAA Logistics Poisa Bazar Supershop) As Per Company Policy.","A Sister Concern Of Ashiyan Group (AAA Logistics Poisa Bazar Supershop)","Full-time","HSC","Age 18 to 28 years","Dhaka (Dakshinkhan, Khilkhet)","NegotiableAs Per Company Policy.""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Computer Operator","Data Entry Operator BPO","A Reputed TV Channel","02","Data Entry & Digitalization","","Contractual","HSC","Age 18 to 25 years","Dhaka","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Computer Operator","Data Entry Operator BPO","United Information Technology","1","Good typing speed as Computer Operator in Bengali and English both.
Basic knowledge on maintaining Hardware & Software (download/upload, Installation of the required software, backup system)
Practical good knowledge on file creation, handling/management on MS Word, Excel, Power Point, Graphics, Photoshop, Emailing etc. Having experience of tender preparation will be given preference.
Excellent communication and interpersonal skills.
Must be dynamic and capable to work under pressure.
Any other task assigned by Management.","Good typing speed as Computer Operator in Bengali and English both.","Full-time","Bachelor of Arts (BA)","Age upto 25 years","Narayanganj (Narayanganj Sadar)","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Part Time Executive, Business Support","Data Entry Operator BPO","bdCalling IT Ltd","Not specific","Duty Schedule - 3 Days a Week (9 AM to 6 PM)Office Days - Friday, Saturday & Sunday Job Type - Office Desk JobMust Have Fluency in English CommunicationTyping Speed - Minimum 30~40 wpm (English)","Duty Schedule - 3 Days a Week (9 AM to 6 PM)","Part-time","Na","Age 22 to 30 years","Dhaka (Banasree)","Tk. 7000 - 8000 (Monthly)""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"অফিস সহকারী কাম কম্পিউটার অপারেটর","Data Entry Operator BPO","Central Medical College","Not specific","N/A","","Full-time","স্নাতক পাশ।","কম্পিউটার অভিজ্ঞতা সম্পন্ন।","কুমিল্লা","""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"POS Operator","Data Entry Operator BPO","AAA Logistics (Poisa Bazar Supershop)","Not specific","A Sister Concern Of Ashiyan Group (AAA Logistics Poisa Bazar Supershop)
 As Per Company Policy.","A Sister Concern Of Ashiyan Group (AAA Logistics Poisa Bazar Supershop)","Full-time","HSC","Age 18 to 28 years","Dhaka (Dakshinkhan, Khilkhet)","NegotiableAs Per Company Policy.""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Executive - Digital Advertising (Night Shift)","Data Entry Operator BPO","SEBPO","100","SEBPO is looking for experienced or fresh graduates who want to build their careers in the Digital Advertising Industry by working in our Digital Advertising Team. This role works cross-functionally to ensure digital campaigns are set up correctly in production systems, delivery objectives are met, and that clients and partners are appropriately billed.","Trafficking and QA display and video campaigns/creatives across desktop, mobile, and tablet.","Full-time","Bachelor degree in any discipline","Age 23 to 32 years","Dhaka (Kawran Bazar)","Tk. 12000 - 15000 (Monthly)""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Executive / Sr. Executive - MIS & WFM","Data Entry Operator BPO","Digicon Technologies Ltd.","Not specific","Manage and prepare Periodic/adHoc reports for internal & external stakeholders
Calculate required manpower, prepare shift design and roster
Data cleaning, reconciliations and backup
Reporting and Analysis, Trend and Forecasting from historical data
Performance-stack reporting
Process KPI/SLA reports
Developing & maintaining different types of reporting dashboards as per requirement. e.g. attendance, absenteeism, operational, quality
Able to handle large datasets and generate reports from millions of data
Prepare business presentations as and when required.
Perform any other task assigned by the management from time to time.","Manage and prepare Periodic/adHoc reports for internal & external stakeholders","Full-time","Bachelor degree in any discipline","Age 25 to 35 years","Dhaka","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Data Entry Operator","Data Entry Operator BPO","Ismartu Technology BD Ltd.","3","China Based Mobile factory 
Brand : Itel, tecno, Infinix
job location: Meghna Economic Zone, Mograpara, Sonargone, Narayangong","China Based Mobile factory","Full-time","Bachelor degree in any discipline","Age 20 to 28 years","Narayanganj","Tk. 8500 - 8600 (Monthly)""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Business Operation Manager, Business & Sales","Data Entry Operator BPO","PMASPIRE LIMITED","1","PMaspire, a global project management solutions provider, has received the BASIS National ICT Award in 2018 and 2019. PMaspire has also been ranked among the top 5 project management training sites in the world by projectmanagement.com. PMaspire is a global project management training and exam simulation provider with offices in Singapore, Canada, and Bangladesh, helping project aspirants in 100 countries. The Head of Training Business at Global Training Services will be responsible for developing training businesses in the SAARC and APAC regions and will be the rocket scientist to achieve sales targets with distinction.","Drive team and ensure team sales for PMO software, LMS and other software products and team.","Full-time","Bachelor degree in any discipline","Age 32 to 40 years","Dhaka","Tk. 60000 - 70000 (Monthly)Global Career Opportunity
Fixed Salary
Sales Bonus
Mobile Bill
Food (Partially Subsidized) 
Bi-Weekly Two Days Holidays""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Data Entry Operator/Computer Operator","Data Entry Operator BPO","GlossyBD","Not specific","GlossyBDis searching a polite, professional to work closely with other team members to provide outstanding service to the customers by answering questions, handling complaints, and troubleshooting problems for a Renowned Company  to work with team membersJob Location: Wari, Dhaka-1203Working Time: Roster Duty/Shifting Duty (Weekly 6 Days)","GlossyBDis searching a polite, professional to work closely with other team members to provide outstanding service to the customers by answering questions, handling complaints, and troubleshooting problems for a Renowned Company  to work with team members","Full-time","HSC","Age at most 25 years","Dhaka (Wari)","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Computer Operator Cum Content Creator","Data Entry Operator BPO","A Startup E-Commerce Company","Not specific","It`s a Digital startup company in Bangladesh targeting a great vision of areas E-Commerce, to be part of the proud developed smart Bangladesh. We are seeking the dynamic, energetic and must be honest young talent Computer Operator to grow with us as a choice of glorious career path.","Have a good knowledge on E-commerce Digital Marketing Strategy","Full-time","Diploma in Computer / B. S. C. in Computer or Any Discipline","Age 19 to 40 years","Anywhere in Bangladesh","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Computer Operator Jobs in an Office Environment","Data Entry Operator BPO","Gamma Innovation Limited","2","Gamma Innovation Ltd offers professional computer operator jobs in the office for computer-savvy individuals who are seeking a challenging but rewarding career. We offer excellent training and a range of benefits – apply today to get started!","System Monitoring.","Full-time","Bachelor degree in any discipline","Age 20 to 32 years","Dhaka","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Computer Operator Front Desk","Data Entry Operator BPO","TBCL Creation Ltd","1","Managing the correspondence to the sales & service team.
Providing data and reports to help the sales & service team.
Prepares, compiles, and sorts documents for data entry.
Reporting to top level management
Ability to work under pressure.
Others works assigns by management.","Managing the correspondence to the sales & service team.","Full-time","Preferably Diploma in Engineering from any reputed institute.","Age 20 to 28 years","Dhaka (DOHS Mohakhali)","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Computer Operator","Data Entry Operator BPO","Makkah Mukarramah Overseas","Not specific","A Computer operator and file processor  urgently required.","Working on the application process for Canada / Usa Immigration Programs.","Full-time","Bachelor degree in any discipline, HSC","Age 20 to 30 years","Sylhet","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Call Center Associate (Night Shift)","Data Entry Operator BPO","Clarex Ltd","10","CLAREx Ltd is looking for a Call Center Associate who is willing to work on an international call.","Manage a large number of outbound calls to Foreign customers in a timely manner","Full-time","HSC, Bachelor's degree in any discipline, BA Honors in English Students also can apply","Age at least 18 years","Dhaka (DOHS Baridhara)","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Executive - Digital Advertising (Jashore)","Data Entry Operator BPO","SEBPO","100","SEBPO is looking for experienced or full-time fresh graduates from Jessore or adjacent areas who want to build their career in the Digital Advertising Industry by working in our Digital Advertising Team. This role works cross-functionally to ensure digital campaigns are set up correctly in production systems, delivery objectives are met, and clients and partners are appropriately billed.
Job location: HI-Tech Park, Jessore.","SEBPO is looking for experienced or full-time fresh graduates from Jessore or adjacent areas who want to build their career in the Digital Advertising Industry by working in our Digital Advertising Team. This role works cross-functionally to ensure digital campaigns are set up correctly in production systems, delivery objectives are met, and clients and partners are appropriately billed.","Full-time","Bachelor degree in any discipline","Age 22 to 32 years","Jashore","Tk. 12000 - 15000 (Monthly)""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Computer Operator","Data Entry Operator BPO","TRAVEL EXPERTS","Not specific","Compose, Design & online data entry","","Full-time","HSC","Age 18 to 45 years","Dhaka, Dhaka (Motijheel)","Negotiableas per company policy""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Data Entry Officer","Data Entry Operator BPO","Lazz Pharma Ltd.","01","Reviews vendor contracts and coordinates IT purchases (hardware, software and services) to ensure effective deployment of solutions aligned with user needs.
Posting Entry Data by Cash Received, Cash Payment, Goods purchase actual value, quantity, and particulars.
Posing Goods return and deduct value from vendor invoice.
Participates as a member of the IT management team in planning, problem resolution, and reviewing department performance.
Performs miscellaneous job-related duties as assigned.
Recognizing and supporting team goals and creating and maintaining positive relationships with team members.
Performed sales duties in busy Medicine store, including POS.","Reviews vendor contracts and coordinates IT purchases (hardware, software and services) to ensure effective deployment of solutions aligned with user needs.","Full-time","Minimum Graduation","Minimum of 1 years experience will be prefer for the post.","Dhaka (Darus Salam, Mirpur)","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Assistant Executive - Payroll (Night Shift)","Data Entry Operator BPO","Blue Pineapple Technology Ltd","Not specific","Blue Pineapple Technology a leading USA based Multinational IT company is inviting talented, dynamic and self-motivated candidates to fill the following position.","Assisting with end-to-end payroll processing","Full-time","Graduation/ Post graduation degree in Computer Science & Engineering (CSE) from any reputed public or private university. Graduates with CGPA 3.40 and above will be given preference.","Age 22 to 26 years","Dhaka (Gulshan)","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Computer Operator","Data Entry Operator BPO","A Reputed TV Channel","02","Data Entry & Digitalization","","Contractual","HSC","Age 18 to 25 years","Dhaka","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Computer Operator","Data Entry Operator BPO","DMC INSTITUTE","Not specific","Internet browsing.
Data entry.
Form scanning and software input.
Customer Support.","Internet browsing.","Full-time","Bachelor degree in any discipline","Age 24 to 35 years","Chattogram (Chittagong Sadar Chawkbazar)","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Data Entry Operator","Data Entry Operator BPO","Dohatec New Media","Not specific","Data Entry Operators need to sit at the client office and input the data into web based system. Efficiency and accuracy is mandatory.","Responsible for data entry work using computer and software.","Contractual","Bachelor degree in any discipline","Age at most 32 years","Dhaka, Faridpur, Gopalganj, Kishoreganj, Madaripur, Moulvibazar, Mymensingh, Narsingdi, Netrokona, Sylhet, Tangail","Negotiable1. Incentives on target achievement"
